[2009/05/11 08:38:00] 97
[2009/05/11 08:39:00] 98
[2009/05/11 08:40:00] 98
[2009/05/11 08:41:00] 98
[2009/05/11 08:42:00] 99
[2009/05/11 08:43:00] 99
[2009/05/11 08:44:00] 99
[2009/05/11 08:45:00] 99
[2009/05/11 08:46:00] 99
[2009/05/11 08:47:00] 99
[2009/05/11 08:48:00] 99
[2009/05/11 08:49:00] 99
[2009/05/11 08:50:00] 99
[2009/05/11 08:51:00] 99
[2009/05/11 08:52:00] 99
[2009/05/11 08:53:00] 99
[2009/05/11 08:54:00] 99
[2009/05/11 08:55:00] 99
[2009/05/11 08:56:00] 98
[2009/05/11 08:57:00] 98
[2009/05/11 08:58:00] 98
[2009/05/11 08:59:00] 97
[2009/05/11 09:00:00] 97
[2009/05/11 09:01:00] 96
[2009/05/11 09:02:00] 96
[2009/05/11 09:03:00] 95
[2009/05/11 09:04:00] 95
[2009/05/11 09:05:00] 94
[2009/05/11 09:06:00] 93
[2009/05/11 09:07:00] 93
[2009/05/11 09:08:00] 92
[2009/05/11 09:09:00] 91
[2009/05/11 09:10:00] 90
[2009/05/11 09:11:00] 90
[2009/05/11 09:12:00] 89
[2009/05/11 09:13:00] 88
[2009/05/11 09:14:00] 87
[2009/05/11 09:15:00] 86
[2009/05/11 09:16:00] 85
[2009/05/11 09:17:00] 84
[2009/05/11 09:18:00] 83
[2009/05/11 09:19:00] 82
[2009/05/11 09:20:00] 80
[2009/05/11 09:21:00] 79
[2009/05/11 09:22:00] 78
[2009/05/11 09:23:00] 77
[2009/05/11 09:24:00] 75
[2009/05/11 09:25:00] 74
[2009/05/11 09:26:00] 73
[2009/05/11 09:27:00] 71
[2009/05/11 09:28:00] 70
[2009/05/11 09:29:00] 69
[2009/05/11 09:30:00] 67
[2009/05/11 09:31:00] 66
[2009/05/11 09:32:00] 64
[2009/05/11 09:33:00] 63
[2009/05/11 09:34:00] 61
[2009/05/11 09:35:00] 59
[2009/05/11 09:36:00] 58
[2009/05/11 09:37:00] 56
[2009/05/11 09:38:00] 54
[2009/05/11 09:39:00] 53
[2009/05/11 09:40:00] 51
[2009/05/11 09:41:00] 49
[2009/05/11 09:42:00] 48
[2009/05/11 09:43:00] 46
[2009/05/11 09:44:00] 44
[2009/05/11 09:45:00] 42
[2009/05/11 09:46:00] 40
[2009/05/11 09:47:00] 39
[2009/05/11 09:48:00] 37
[2009/05/11 09:49:00] 35
[2009/05/11 09:50:00] 33
[2009/05/11 09:51:00] 31
[2009/05/11 09:52:00] 29
[2009/05/11 09:53:00] 27
[2009/05/11 09:54:00] 25
[2009/05/11 09:55:00] 23
[2009/05/11 09:56:00] 21
[2009/05/11 09:57:00] 20
[2009/05/11 09:58:00] 18
[2009/05/11 09:59:00] 16
[2009/05/11 11:00:00] -87
[2009/05/11 11:01:00] -88
[2009/05/11 11:02:00] -89
[2009/05/11 11:03:00] -89
[2009/05/11 11:04:00] -90
[2009/05/11 11:05:00] -91
[2009/05/11 11:06:00] -92
[2009/05/11 11:07:00] -93
[2009/05/11 11:08:00] -93
[2009/05/11 11:09:00] -94
[2009/05/11 11:10:00] -95
[2009/05/11 11:11:00] -95
[2009/05/11 11:12:00] -96
[2009/05/11 11:13:00] -96
[2009/05/11 11:14:00] -97
[2009/05/11 11:15:00] -97
[2009/05/11 11:16:00] -98
[2009/05/11 11:17:00] -98
[2009/05/11 11:18:00] -98
[2009/05/11 11:19:00] -99
[2009/05/11 11:20:00] -99
[2009/05/11 11:21:00] -99
[2009/05/11 11:22:00] -99
[2009/05/11 11:23:00] -99
[2009/05/11 11:24:00] -99
[2009/05/11 11:25:00] -99
[2009/05/11 11:26:00] -99
[2009/05/11 11:27:00] -99
[2009/05/11 11:28:00] -99
[2009/05/11 11:29:00] -99
[2009/05/11 11:30:00] -99
[2009/05/11 11:31:00] -99
[2009/05/11 11:32:00] -99
[2009/05/11 11:33:00] -98
[2009/05/11 11:34:00] -98
[2009/05/11 11:35:00] -98
[2009/05/11 11:36:00] -97
[2009/05/11 11:37:00] -97
[2009/05/11 11:38:00] -96
[2009/05/11 11:39:00] -96
[2009/05/11 11:40:00] -95
[2009/05/11 11:41:00] -95
[2009/05/11 11:42:00] -94
[2009/05/11 11:43:00] -94
[2009/05/11 11:44:00] -93
[2009/05/11 11:45:00] -92
[2009/05/11 11:46:00] -91
[2009/05/11 11:47:00] -90
[2009/05/11 11:48:00] -90
[2009/05/11 11:49:00] -89
[2009/05/11 11:50:00] -88
[2009/05/11 11:51:00] -87
[2009/05/11 11:52:00] -86
[2009/05/11 11:53:00] -85
[2009/05/11 11:54:00] -84
[2009/05/11 11:55:00] -83
[2009/05/11 11:56:00] -82
[2009/05/11 11:57:00] -80
[2009/05/11 11:58:00] -79
[2009/05/11 11:59:00] -78
[2009/05/11 12:00:00] -77
[2009/05/11 12:01:00] -75
[2009/05/11 12:02:00] -74
[2009/05/11 12:03:00] -73
[2009/05/11 12:04:00] -71
[2009/05/11 12:05:00] -70
[2009/05/11 12:06:00] -69
[2009/05/11 12:07:00] -67
[2009/05/11 12:08:00] -66
[2009/05/11 12:09:00] -64
[2009/05/11 12:10:00] -63
[2009/05/11 12:11:00] -61
[2009/05/11 12:12:00] -59
[2009/05/11 12:13:00] -58
[2009/05/11 12:14:00] -56
[2009/05/11 12:15:00] -55
[2009/05/11 12:16:00] -53
[2009/05/11 12:17:00] -51
[2009/05/11 12:18:00] -49
[2009/05/11 12:19:00] -48
[2009/05/11 12:20:00] -46
[2009/05/11 12:21:00] -44
[2009/05/11 12:22:00] -42
[2009/05/11 12:23:00] -41
[2009/05/11 12:24:00] -39
[2009/05/11 12:25:00] -37
[2009/05/11 12:26:00] -35
[2009/05/11 12:27:00] -33
[2009/05/11 12:28:00] -31
[2009/05/11 12:29:00] -29
[2009/05/11 12:30:00] -27
[2009/05/11 12:31:00] -26
[2009/05/11 12:32:00] -24
[2009/05/11 12:33:00] -22
[2009/05/11 12:34:00] -20
[2009/05/11 12:35:00] -18
[2009/05/11 12:36:00] -16
[2009/05/11 12:37:00] -14
[2009/05/11 12:38:00] -12
[2009/05/11 12:39:00] -10
[2009/05/11 12:40:00] -8
[2009/05/11 12:41:00] -6
[2009/05/11 12:42:00] -4
[2009/05/11 12:43:00] -2
[2009/05/11 12:44:00] 0
[2009/05/11 12:45:00] 1
[2009/05/11 12:46:00] 3
[2009/05/11 12:47:00] 5
[2009/05/11 12:48:00] 7
[2009/05/11 12:49:00] 9
[2009/05/11 12:50:00] 11
[2009/05/11 12:51:00] 13
[2009/05/11 12:52:00] 15
[2009/05/11 12:53:00] 17
[2009/05/11 12:54:00] 19
[2009/05/11 12:55:00] 21
[2009/05/11 12:56:00] 23
[2009/05/11 12:57:00] 25
[2009/05/11 12:58:00] 27
[2009/05/11 12:59:00] 29
[2009/05/11 13:00:00] 31
[2009/05/11 13:01:00] 33
[2009/05/11 13:02:00] 34
[2009/05/11 13:03:00] 36
[2009/05/11 13:04:00] 38
[2009/05/11 13:05:00] 40
[2009/05/11 13:06:00] 42
[2009/05/11 13:07:00] 44
[2009/05/11 13:08:00] 45
[2009/05/11 13:09:00] 47
[2009/05/11 13:10:00] 49
[2009/05/11 13:11:00] 51
[2009/05/11 13:12:00] 52
[2009/05/11 13:13:00] 54
[2009/05/11 13:14:00] 56
[2009/05/11 13:15:00] 57
[2009/05/11 13:16:00] 59
[2009/05/11 13:17:00] 61
[2009/05/11 13:18:00] 62
[2009/05/11 13:19:00] 64
[2009/05/11 13:20:00] 65
[2009/05/11 13:21:00] 67
[2009/05/11 13:22:00] 68
[2009/05/11 13:23:00] 70
[2009/05/11 13:24:00] 71
[2009/05/11 13:25:00] 72
[2009/05/11 13:26:00] 74
[2009/05/11 13:27:00] 75
[2009/05/11 13:28:00] 76
[2009/05/11 13:29:00] 78
[2009/05/11 13:30:00] 79
[2009/05/11 13:31:00] 80
[2009/05/11 13:32:00] 81
[2009/05/11 13:33:00] 82
[2009/05/11 13:34:00] 83
[2009/05/11 13:35:00] 85
[2009/05/11 13:36:00] 86
[2009/05/11 13:37:00] 87
[2009/05/11 13:38:00] 88
[2009/05/11 13:39:00] 88
[2009/05/11 13:40:00] 89
[2009/05/11 13:41:00] 90
[2009/05/11 13:42:00] 91
[2009/05/11 13:43:00] 92
[2009/05/11 13:44:00] 93
[2009/05/11 13:45:00] 93
[2009/05/11 13:46:00] 94
[2009/05/11 13:47:00] 95
[2009/05/11 13:48:00] 95
[2009/05/11 13:49:00] 96
[2009/05/11 13:50:00] 96
[2009/05/11 13:51:00] 97
[2009/05/11 13:52:00] 97
[2009/05/11 13:53:00] 98
[2009/05/11 13:54:00] 98
[2009/05/11 13:55:00] 98
[2009/05/11 13:56:00] 99
[2009/05/11 13:57:00] 99
[2009/05/11 13:58:00] 99
[2009/05/11 13:59:00] 99
[2009/05/11 15:00:00] 41
[2009/05/11 15:01:00] 39
[2009/05/11 15:02:00] 37
[2009/05/11 15:03:00] 35
[2009/05/11 15:04:00] 33
[2009/05/11 15:05:00] 31
[2009/05/11 15:06:00] 30
[2009/05/11 15:07:00] 28
[2009/05/11 15:08:00] 26
[2009/05/11 15:09:00] 24
[2009/05/11 15:10:00] 22
[2009/05/11 15:11:00] 20
[2009/05/11 15:12:00] 18
[2009/05/11 15:13:00] 16
[2009/05/11 15:14:00] 14
[2009/05/11 15:15:00] 12
[2009/05/11 15:16:00] 10
[2009/05/11 15:17:00] 8
[2009/05/11 15:18:00] 6
[2009/05/11 15:19:00] 4
[2009/05/11 15:20:00] 2
[2009/05/11 15:21:00] 0
[2009/05/11 15:22:00] -1
[2009/05/11 15:23:00] -3
[2009/05/11 15:24:00] -5
[2009/05/11 15:25:00] -7
[2009/05/11 15:26:00] -9
[2009/05/11 15:27:00] -11
[2009/05/11 15:28:00] -13
[2009/05/11 15:29:00] -15
[2009/05/11 15:30:00] -17
[2009/05/11 15:31:00] -19
[2009/05/11 15:32:00] -21
[2009/05/11 15:33:00] -23
[2009/05/11 15:34:00] -25
[2009/05/11 15:35:00] -27
[2009/05/11 15:36:00] -29
[2009/05/11 15:37:00] -31
[2009/05/11 15:38:00] -32
[2009/05/11 15:39:00] -34
[2009/05/11 15:40:00] -36
[2009/05/11 15:41:00] -38
[2009/05/11 15:42:00] -40
[2009/05/11 15:43:00] -42
[2009/05/11 15:44:00] -43
[2009/05/11 15:45:00] -45
[2009/05/11 15:46:00] -47
[2009/05/11 15:47:00] -49
[2009/05/11 15:48:00] -51
[2009/05/11 15:49:00] -52
[2009/05/11 15:50:00] -54
[2009/05/11 15:51:00] -56
[2009/05/11 15:52:00] -57
[2009/05/11 15:53:00] -59
[2009/05/11 15:54:00] -60
[2009/05/11 15:55:00] -62
[2009/05/11 15:56:00] -64
[2009/05/11 15:57:00] -65
[2009/05/11 15:58:00] -67
[2009/05/11 15:59:00] -68
[2009/05/11 16:00:00] -69
[2009/05/11 16:01:00] -71
[2009/05/11 16:02:00] -72
[2009/05/11 16:03:00] -74
[2009/05/11 16:04:00] -75
[2009/05/11 16:05:00] -76
[2009/05/11 16:06:00] -78
[2009/05/11 16:07:00] -79
[2009/05/11 16:08:00] -80
[2009/05/11 16:09:00] -81
[2009/05/11 16:10:00] -82
[2009/05/11 16:11:00] -83
[2009/05/11 16:12:00] -84
[2009/05/11 16:13:00] -85
[2009/05/11 16:14:00] -87
[2009/05/11 16:15:00] -87
[2009/05/11 16:16:00] -88
[2009/05/11 16:17:00] -89
[2009/05/11 16:18:00] -90
[2009/05/11 16:19:00] -91
[2009/05/11 16:20:00] -92
[2009/05/11 16:21:00] -93
[2009/05/11 16:22:00] -93
[2009/05/11 16:23:00] -94
[2009/05/11 16:24:00] -95
[2009/05/11 16:25:00] -95
[2009/05/11 16:26:00] -96
[2009/05/11 16:27:00] -96
[2009/05/11 16:28:00] -97
[2009/05/11 16:29:00] -97
[2009/05/11 16:30:00] -98
[2009/05/11 16:31:00] -98
[2009/05/11 16:32:00] -98
[2009/05/11 16:33:00] -99
[2009/05/11 16:34:00] -99
[2009/05/11 16:35:00] -99
[2009/05/11 16:36:00] -99
[2009/05/11 16:37:00] -99
[2009/05/11 16:38:00] -99
[2009/05/11 16:39:00] -99
[2009/05/11 16:40:00] -99
[2009/05/11 16:41:00] -99
[2009/05/11 16:42:00] -99
[2009/05/11 16:43:00] -99
[2009/05/11 16:44:00] -99
[2009/05/11 16:45:00] -99
[2009/05/11 16:46:00] -99
[2009/05/11 16:47:00] -98
[2009/05/11 16:48:00] -98
[2009/05/11 16:49:00] -98
[2009/05/11 16:50:00] -97
[2009/05/11 16:51:00] -97
[2009/05/11 16:52:00] -97
[2009/05/11 16:53:00] -96
[2009/05/11 16:54:00] -95
[2009/05/11 16:55:00] -95
[2009/05/11 16:56:00] -94
[2009/05/11 16:57:00] -94
[2009/05/11 16:58:00] -93
[2009/05/11 16:59:00] -92
[2009/05/11 17:00:00] -91
[2009/05/11 17:01:00] -91
[2009/05/11 17:02:00] -90
[2009/05/11 17:03:00] -89
[2009/05/11 17:04:00] -88
[2009/05/11 17:05:00] -87
[2009/05/11 17:06:00] -86
[2009/05/11 17:07:00] -85
[2009/05/11 17:08:00] -84
[2009/05/11 17:09:00] -83
[2009/05/11 17:10:00] -82
[2009/05/11 17:11:00] -81
[2009/05/11 17:12:00] -79
[2009/05/11 17:13:00] -78
[2009/05/11 17:14:00] -77
[2009/05/11 17:15:00] -76
[2009/05/11 17:16:00] -74
[2009/05/11 17:17:00] -73
[2009/05/11 17:18:00] -72
[2009/05/11 17:19:00] -70
[2009/05/11 17:20:00] -69
[2009/05/11 17:21:00] -67
[2009/05/11 17:22:00] -66
[2009/05/11 17:23:00] -64
[2009/05/11 17:24:00] -63
[2009/05/11 17:25:00] -61
[2009/05/11 17:26:00] -60
[2009/05/11 17:27:00] -58
[2009/05/11 17:28:00] -56
[2009/05/11 17:29:00] -55
[2009/05/11 17:30:00] -53
[2009/05/11 17:31:00] -51
[2009/05/11 17:32:00] -50
[2009/05/11 17:33:00] -48
[2009/05/11 17:34:00] -46
[2009/05/11 17:35:00] -44
[2009/05/11 17:36:00] -43
[2009/05/11 17:37:00] -41
[2009/05/11 17:38:00] -39
[2009/05/11 17:39:00] -37
[2009/05/11 17:40:00] -35
[2009/05/11 17:41:00] -33
[2009/05/11 17:42:00] -32
[2009/05/11 17:43:00] -30
[2009/05/11 17:44:00] -28
[2009/05/11 17:45:00] -26
[2009/05/11 17:46:00] -24
[2009/05/11 17:47:00] -22
[2009/05/11 17:48:00] -20
[2009/05/11 17:49:00] -18
[2009/05/11 17:50:00] -16
[2009/05/11 17:51:00] -14
[2009/05/11 17:52:00] -12
[2009/05/11 17:53:00] -10
[2009/05/11 17:54:00] -8
[2009/05/11 17:55:00] -6
[2009/05/11 17:56:00] -4
[2009/05/11 17:57:00] -2
[2009/05/11 17:58:00] 0
[2009/05/11 17:59:00] 1
[2009/05/11 21:00:00] -47
[2009/05/11 21:01:00] -48
[2009/05/11 21:02:00] -50
[2009/05/11 21:03:00] -52
[2009/05/11 21:04:00] -54
[2009/05/11 21:05:00] -55
[2009/05/11 21:06:00] -57
[2009/05/11 21:07:00] -59
[2009/05/11 21:08:00] -60
[2009/05/11 21:09:00] -62
[2009/05/11 21:10:00] -63
[2009/05/11 21:11:00] -65
[2009/05/11 21:12:00] -66
[2009/05/11 21:13:00] -68
[2009/05/11 21:14:00] -69
[2009/05/11 21:15:00] -71
[2009/05/11 21:16:00] -72
[2009/05/11 21:17:00] -73
[2009/05/11 21:18:00] -75
[2009/05/11 21:19:00] -76
[2009/05/11 21:20:00] -77
[2009/05/11 21:21:00] -79
[2009/05/11 21:22:00] -80
[2009/05/11 21:23:00] -81
[2009/05/11 21:24:00] -82
[2009/05/11 21:25:00] -83
[2009/05/11 21:26:00] -84
[2009/05/11 21:27:00] -85
[2009/05/11 21:28:00] -86
[2009/05/11 21:29:00] -87
[2009/05/11 21:30:00] -88
[2009/05/11 21:31:00] -89
[2009/05/11 21:32:00] -90
[2009/05/11 21:33:00] -91
[2009/05/11 21:34:00] -92
[2009/05/11 21:35:00] -92
[2009/05/11 21:36:00] -93
[2009/05/11 21:37:00] -94
[2009/05/11 21:38:00] -94
[2009/05/11 21:39:00] -95
[2009/05/11 21:40:00] -96
[2009/05/11 21:41:00] -96
[2009/05/11 21:42:00] -97
[2009/05/11 21:43:00] -97
[2009/05/11 21:44:00] -98
[2009/05/11 21:45:00] -98
[2009/05/11 21:46:00] -98
[2009/05/11 21:47:00] -99
[2009/05/11 21:48:00] -99
[2009/05/11 21:49:00] -99
[2009/05/11 21:50:00] -99
[2009/05/11 21:51:00] -99
[2009/05/11 21:52:00] -99
[2009/05/11 21:53:00] -99
[2009/05/11 21:54:00] -99
[2009/05/11 21:55:00] -99
[2009/05/11 21:56:00] -99
[2009/05/11 21:57:00] -99
[2009/05/11 21:58:00] -99
[2009/05/11 21:59:00] -99
[2009/05/11 22:00:00] -99
[2009/05/11 22:01:00] -99
[2009/05/11 22:02:00] -98
[2009/05/11 22:03:00] -98
[2009/05/11 22:04:00] -97
[2009/05/11 22:05:00] -97
[2009/05/11 22:06:00] -97
[2009/05/11 22:07:00] -96
[2009/05/11 22:08:00] -96
[2009/05/11 22:09:00] -95
[2009/05/11 22:10:00] -94
[2009/05/11 22:11:00] -94
[2009/05/11 22:12:00] -93
[2009/05/11 22:13:00] -92
[2009/05/11 22:14:00] -92
[2009/05/11 22:15:00] -91
[2009/05/11 22:16:00] -90
[2009/05/11 22:17:00] -89
[2009/05/11 22:18:00] -88
[2009/05/11 22:19:00] -87
[2009/05/11 22:20:00] -86
[2009/05/11 22:21:00] -85
[2009/05/11 22:22:00] -84
[2009/05/11 22:23:00] -83
[2009/05/11 22:24:00] -82
[2009/05/11 22:25:00] -81
[2009/05/11 22:26:00] -80
[2009/05/11 22:27:00] -78
[2009/05/11 22:28:00] -77
[2009/05/11 22:29:00] -76
[2009/05/11 22:30:00] -75
[2009/05/11 22:31:00] -73
[2009/05/11 22:32:00] -72
[2009/05/11 22:33:00] -71
[2009/05/11 22:34:00] -69
[2009/05/11 22:35:00] -68
[2009/05/11 22:36:00] -66
[2009/05/11 22:37:00] -65
[2009/05/11 22:38:00] -63
[2009/05/11 22:39:00] -62
[2009/05/11 22:40:00] -60
[2009/05/11 22:41:00] -58
[2009/05/11 22:42:00] -57
[2009/05/11 22:43:00] -55
[2009/05/11 22:44:00] -53
[2009/05/11 22:45:00] -52
[2009/05/11 22:46:00] -50
[2009/05/11 22:47:00] -48
[2009/05/11 22:48:00] -47
[2009/05/11 22:49:00] -45
[2009/05/11 22:50:00] -43
[2009/05/11 22:51:00] -41
[2009/05/11 22:52:00] -39
[2009/05/11 22:53:00] -37
[2009/05/11 22:54:00] -36
[2009/05/11 22:55:00] -34
[2009/05/11 22:56:00] -32
[2009/05/11 22:57:00] -30
[2009/05/11 22:58:00] -28
[2009/05/11 22:59:00] -26
[2009/05/11 23:00:00] -24
[2009/05/11 23:01:00] -22
[2009/05/11 23:02:00] -20
[2009/05/11 23:03:00] -18
[2009/05/11 23:04:00] -16
[2009/05/11 23:05:00] -14
[2009/05/11 23:06:00] -12
[2009/05/11 23:07:00] -10
[2009/05/11 23:08:00] -8
[2009/05/11 23:09:00] -6
[2009/05/11 23:10:00] -4
[2009/05/11 23:11:00] -2
[2009/05/11 23:12:00] 0
[2009/05/11 23:13:00] 1
[2009/05/11 23:14:00] 3
[2009/05/11 23:15:00] 5
[2009/05/11 23:16:00] 7
[2009/05/11 23:17:00] 9
[2009/05/11 23:18:00] 11
[2009/05/11 23:19:00] 13
[2009/05/11 23:20:00] 14
[2009/05/11 23:21:00] 16
[2009/05/11 23:22:00] 18
[2009/05/11 23:23:00] 20
[2009/05/11 23:24:00] 22
[2009/05/11 23:25:00] 24
[2009/05/11 23:26:00] 26
[2009/05/11 23:27:00] 28
[2009/05/11 23:28:00] 30
[2009/05/11 23:29:00] 32
[2009/05/11 23:30:00] 34
[2009/05/11 23:31:00] 36
[2009/05/11 23:32:00] 38
[2009/05/11 23:33:00] 39
[2009/05/11 23:34:00] 41
[2009/05/11 23:35:00] 43
[2009/05/11 23:36:00] 45
[2009/05/11 23:37:00] 47
[2009/05/11 23:38:00] 48
[2009/05/11 23:39:00] 50
[2009/05/11 23:40:00] 52
[2009/05/11 23:41:00] 54
[2009/05/11 23:42:00] 55
[2009/05/11 23:43:00] 57
[2009/05/11 23:44:00] 58
[2009/05/11 23:45:00] 60
[2009/05/11 23:46:00] 62
[2009/05/11 23:47:00] 63
[2009/05/11 23:48:00] 65
[2009/05/11 23:49:00] 66
[2009/05/11 23:50:00] 68
[2009/05/11 23:51:00] 69
[2009/05/11 23:52:00] 71
[2009/05/11 23:53:00] 72
[2009/05/11 23:54:00] 73
[2009/05/11 23:55:00] 75
[2009/05/11 23:56:00] 76
[2009/05/11 23:57:00] 77
[2009/05/11 23:58:00] 78
[2009/05/11 23:59:00] 80
[2009/05/12 00:00:00] 81
[2009/05/12 00:01:00] 82
[2009/05/12 00:02:00] 83
[2009/05/12 00:03:00] 84
[2009/05/12 00:04:00] 85
[2009/05/12 00:05:00] 86
[2009/05/12 00:06:00] 87
[2009/05/12 00:07:00] 88
[2009/05/12 00:08:00] 89
[2009/05/12 00:09:00] 90
[2009/05/12 00:10:00] 91
[2009/05/12 00:11:00] 92
[2009/05/12 00:12:00] 92
[2009/05/12 00:13:00] 93
[2009/05/12 00:14:00] 94
[2009/05/12 00:15:00] 94
[2009/05/12 00:16:00] 95
[2009/05/12 00:17:00] 96
[2009/05/12 00:18:00] 96
[2009/05/12 00:19:00] 97
[2009/05/12 00:20:00] 97
[2009/05/12 00:21:00] 97
[2009/05/12 00:22:00] 98
[2009/05/12 00:23:00] 98
[2009/05/12 00:24:00] 99
[2009/05/12 00:25:00] 99
[2009/05/12 00:26:00] 99
[2009/05/12 00:27:00] 99
[2009/05/12 00:28:00] 99
[2009/05/12 00:29:00] 99
[2009/05/12 00:30:00] 99
[2009/05/12 00:31:00] 99
[2009/05/12 00:32:00] 99
[2009/05/12 00:33:00] 99
[2009/05/12 00:34:00] 99
[2009/05/12 00:35:00] 99
[2009/05/12 00:36:00] 99
[2009/05/12 00:37:00] 99
[2009/05/12 00:38:00] 99
[2009/05/12 00:39:00] 98
[2009/05/12 00:40:00] 98
[2009/05/12 00:41:00] 98
[2009/05/12 00:42:00] 97
[2009/05/12 00:43:00] 97
[2009/05/12 00:44:00] 96
[2009/05/12 00:45:00] 96
[2009/05/12 00:46:00] 95
[2009/05/12 00:47:00] 94
[2009/05/12 00:48:00] 94
[2009/05/12 00:49:00] 93
[2009/05/12 00:50:00] 92
[2009/05/12 00:51:00] 92
[2009/05/12 00:52:00] 91
[2009/05/12 00:53:00] 90
[2009/05/12 00:54:00] 89
[2009/05/12 00:55:00] 88
[2009/05/12 00:56:00] 87
[2009/05/12 00:57:00] 86
[2009/05/12 00:58:00] 85
[2009/05/12 00:59:00] 84
[2009/05/12 03:00:00] -98
[2009/05/12 03:01:00] -98
[2009/05/12 03:02:00] -99
[2009/05/12 03:03:00] -99
[2009/05/12 03:04:00] -99
[2009/05/12 03:05:00] -99
[2009/05/12 03:06:00] -99
[2009/05/12 03:07:00] -99
[2009/05/12 03:08:00] -99
[2009/05/12 03:09:00] -99
[2009/05/12 03:10:00] -99
[2009/05/12 03:11:00] -99
[2009/05/12 03:12:00] -99
[2009/05/12 03:13:00] -99
[2009/05/12 03:14:00] -99
[2009/05/12 03:15:00] -99
[2009/05/12 03:16:00] -98
[2009/05/12 03:17:00] -98
[2009/05/12 03:18:00] -98
[2009/05/12 03:19:00] -97
[2009/05/12 03:20:00] -97
[2009/05/12 03:21:00] -96
[2009/05/12 03:22:00] -96
[2009/05/12 03:23:00] -95
[2009/05/12 03:24:00] -94
[2009/05/12 03:25:00] -94
[2009/05/12 03:26:00] -93
[2009/05/12 03:27:00] -92
[2009/05/12 03:28:00] -92
[2009/05/12 03:29:00] -91
[2009/05/12 03:30:00] -90
[2009/05/12 03:31:00] -89
[2009/05/12 03:32:00] -88
[2009/05/12 03:33:00] -87
[2009/05/12 03:34:00] -86
[2009/05/12 03:35:00] -85
[2009/05/12 03:36:00] -84
[2009/05/12 03:37:00] -83
[2009/05/12 03:38:00] -82
[2009/05/12 03:39:00] -81
[2009/05/12 03:40:00] -80
[2009/05/12 03:41:00] -79
[2009/05/12 03:42:00] -77
[2009/05/12 03:43:00] -76
[2009/05/12 03:44:00] -75
[2009/05/12 03:45:00] -73
[2009/05/12 03:46:00] -72
[2009/05/12 03:47:00] -71
[2009/05/12 03:48:00] -69
[2009/05/12 03:49:00] -68
[2009/05/12 03:50:00] -66
[2009/05/12 03:51:00] -65
[2009/05/12 03:52:00] -63
[2009/05/12 03:53:00] -62
[2009/05/12 03:54:00] -60
[2009/05/12 03:55:00] -59
[2009/05/12 03:56:00] -57
[2009/05/12 03:57:00] -55
[2009/05/12 03:58:00] -54
[2009/05/12 03:59:00] -52
[2009/05/12 04:00:00] -50
[2009/05/12 04:01:00] -49
[2009/05/12 04:02:00] -47
[2009/05/12 04:03:00] -45
[2009/05/12 04:04:00] -43
[2009/05/12 04:05:00] -41
[2009/05/12 04:06:00] -40
[2009/05/12 04:07:00] -38
[2009/05/12 04:08:00] -36
[2009/05/12 04:09:00] -34
[2009/05/12 04:10:00] -32
[2009/05/12 04:11:00] -30
[2009/05/12 04:12:00] -28
